1827,Big One, The (1997),Comedy|Documentary
1820,Proposition, The (1998),Drama
766,I Shot Andy Warhol (1996),Drama
3887,Went to Coney Island on a Mission From God... Be Back by Five (1998),Drama
273,Mary Shelley's Frankenstein (1994),Drama|Horror
3713,Long Walk Home, The (1990),Drama
497,Much Ado About Nothing (1993),Comedy|Romance
1596,Career Girls (1997),Drama
1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama
3437,Cool as Ice (1991),Drama
1984,Halloween III: Season of the Witch (1983),Horror
228,Destiny Turns on the Radio (1995),Comedy
2298,Strangeland (1998),Thriller
1387,Jaws (1975),Action|Horror
3488,Hideous Sun Demon, The (1959),Horror|Sci-Fi
3285,Beach, The (2000),Adventure|Drama
1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi
3457,Waking the Dead (1999),Drama
75,Big Bully (1996),Comedy|Drama
368,Maverick (1994),Action|Comedy|Western
1683,Wings of the Dove, The (1997),Drama|Romance|Thriller
70,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller
2742,Ménage (Tenue de soirée) (1986),Comedy|Drama
492,Manhattan Murder Mystery (1993),Comedy|Mystery
2343,Naked Man, The (1998),Drama
82,Antonia's Line (Antonia) (1995),Drama
2570,Walk on the Moon, A (1999),Drama|Romance
3368,Big Country, The (1958),Romance|Western
1012,Old Yeller (1957),Children's|Drama
3152,Last Picture Show, The (1971),Drama
3651,Blood Spattered Bride, The (La Novia Ensangrentada) (1972),Horror
561,Killer (Bulletproof Heart) (1994),Thriller
2963,Joe the King (1999),Crime|Drama
3424,Do the Right Thing (1989),Comedy|Drama
1788,Men With Guns (1997),Action|Drama
3034,Robin Hood (1973),Animation|Children's
2144,Sixteen Candles (1984),Comedy
1895,Can't Hardly Wait (1998),Comedy|Drama|Romance
1770,B. Monkey (1998),Romance|Thriller
110,Braveheart (1995),Action|Drama|War
3227,Not Love, Just Frenzy (Más que amor, frenesí) (1996),Comedy|Drama|Thriller
1776,Ride (1998),Drama
2671,Notting Hill (1999),Comedy|Romance
61,Eye for an Eye (1996),Drama|Thriller
2254,Choices (1981),Drama
3164,Alley Cats, The (1968),Drama
3093,McCabe & Mrs. Miller (1971),Drama|Western
1988,Hello Mary Lou: Prom Night II (1987),Horror
2361,Pink Flamingos (1972),Comedy
2699,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller
3142,U2: Rattle and Hum (1988),Documentary|Musical
2321,Pleasantville (1998),Comedy
2385,Home Fries (1998),Comedy|Romance
2566,Doug's 1st Movie (1999),Animation|Children's
1595,Free Willy 3: The Rescue (1997),Adventure|Children's|Drama
1367,101 Dalmatians (1996),Children's|Comedy
1524,Turning, The (1992),Drama
1608,Air Force One (1997),Action|Thriller
1931,Mutiny on the Bounty (1935),Adventure
3736,Big Carnival, The (1951),Drama
299,Priest (1994),Drama
503,New Age, The (1994),Drama
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War
295,Pyromaniac's Love Story, A (1995),Comedy|Romance
666,All Things Fair (1996),Drama
205,Unstrung Heroes (1995),Comedy|Drama
2766,Adventures of Sebastian Cole, The (1998),Comedy|Drama
1911,Doctor Dolittle (1998),Comedy
3591,Mr. Mom (1983),Comedy|Drama
3112,'Night Mother (1986),Drama
2939,Niagara (1953),Drama|Thriller
1032,Alice in Wonderland (1951),Animation|Children's|Musical
657,Yankee Zulu (1994),Comedy|Drama
32,Twelve Monkeys (1995),Drama|Sci-Fi
3273,Scream 3 (2000),Horror|Mystery|Thriller
41,Richard III (1995),Drama|War
685,It's My Party (1995),Drama
3717,Gone in 60 Seconds (2000),Action|Crime
3802,Freejack (1992),Action|Sci-Fi
2797,Big (1988),Comedy|Fantasy
1870,Dancer, Texas Pop. 81 (1998),Comedy|Drama
2334,Siege, The (1998),Action|Thriller
1332,Believers, The (1987),Horror|Thriller
1570,Tetsuo II: Body Hammer (1992),Sci-Fi
1097,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi
1377,Batman Returns (1992),Action|Adventure|Comedy|Crime
1000,Curdled (1996),Crime
1593,Picture Perfect (1997),Comedy|Romance
2196,Knock Off (1998),Action
206,Unzipped (1995),Documentary
2901,Phantasm (1979),Horror|Sci-Fi
3852,Tao of Steve, The (2000),Comedy
629,Rude (1995),Drama
2282,Pecker (1998),Comedy|Drama
3327,Beyond the Mat (2000),Documentary
2778,Never Talk to Strangers (1995),Thriller
3536,Keeping the Faith (2000),Comedy|Romance
1205,Transformers: The Movie, The (1986),Action|Animation|Children's|Sci-Fi|Thriller|War
2862,Caligula (1980),Drama
2882,Jakob the Liar (1999),Drama
2950,Blue Lagoon, The (1980),Adventure|Drama|Romance
2690,Ideal Husband, An (1999),Comedy
2183,Man Who Knew Too Much, The (1956),Thriller
3928,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
2372,Fletch Lives (1989),Comedy
2846,Adventures of Milo and Otis, The (1986),Children's
169,Free Willy 2: The Adventure Home (1995),Adventure|Children's|Drama
2346,Stepford Wives, The (1975),Sci-Fi|Thriller
985,Small Wonders (1996),Documentary
1846,Nil By Mouth (1997),Drama
2116,Lord of the Rings, The (1978),Adventure|Animation|Children's|Sci-Fi
2471,Crocodile Dundee II (1988),Adventure|Comedy
802,Phenomenon (1996),Drama|Romance
3711,Sarafina! (1992),Drama
2444,24 7: Twenty Four Seven (1997),Comedy|Drama
159,Clockers (1995),Drama
3943,Bamboozled (2000),Comedy
1499,Anaconda (1997),Action|Adventure|Thriller
2034,Black Hole, The (1979),Sci-Fi
2682,Limbo (1999),Drama
146,Amazing Panda Adventure, The (1995),Adventure|Children's
3032,Omega Man, The (1971),Sci-Fi
3530,Smoking/No Smoking (1993),Comedy
1783,Palmetto (1998),Film-Noir|Mystery|Thriller
2631,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller
3035,Mister Roberts (1955),Comedy|Drama|War
3869,Naked Gun 2 1/2: The Smell of Fear, The (1991),Comedy
2772,Detroit Rock City (1999),Comedy
133,Nueba Yol (1995),Comedy|Drama
2565,King and I, The (1956),Musical
2102,Steamboat Willie (1940),Animation|Children's|Comedy|Musical
2826,13th Warrior, The (1999),Action|Horror|Thriller
2062,Governess, The (1998),Drama|Romance
1709,Legal Deceit (1997),Thriller
364,Lion King, The (1994),Animation|Children's|Musical
754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children's
270,Love Affair (1994),Drama|Romance
3249,Hand That Rocks the Cradle, The (1992),Thriller
1910,I Went Down (1997),Action|Comedy|Crime
2893,Plunkett & MaCleane (1999),Action|Drama
1331,Audrey Rose (1977),Horror
117,Young Poisoner's Handbook, The (1995),Crime
2125,Ever After: A Cinderella Story (1998),Drama|Romance
1938,Lost Weekend, The (1945),Drama
1102,American Strays (1996),Action
966,Walk in the Sun, A (1945),Drama
3899,Circus (2000),Comedy
1581,Out to Sea (1997),Comedy
412,Age of Innocence, The (1993),Drama
910,Some Like It Hot (1959),Comedy|Crime
2804,Christmas Story, A (1983),Comedy|Drama
224,Don Juan DeMarco (1995),Comedy|Drama|Romance
3100,River Runs Through It, A (1992),Drama
2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
699,To Cross the Rubicon (1991),Drama
1877,Little Men (1998),Drama
2163,Attack of the Killer Tomatoes! (1980),Comedy|Horror
3441,Red Dawn (1984),Action|War
2999,Man of the Century (1999),Comedy
1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
1713,Mouse Hunt (1997),Children's|Comedy
303,Quick and the Dead, The (1995),Action|Adventure|Western
3117,Ride with the Devil (1999),Drama|Romance|War
1948,Tom Jones (1963),Comedy
3228,Wirey Spindell (1999),Comedy
1817,No Looking Back (1998),Comedy|Drama|Romance
3438,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy
1437,Cement Garden, The (1993),Drama
2097,Something Wicked This Way Comes (1983),Children's|Horror
3393,Date with an Angel (1987),Comedy|Fantasy
640,Diabolique (1996),Drama|Thriller
2601,Little Bit of Soul, A (1998),Comedy
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi
2668,Swamp Thing (1982),Horror|Sci-Fi
420,Beverly Hills Cop III (1994),Action|Comedy
2118,Dead Zone, The (1983),Horror|Thriller
1359,Jingle All the Way (1996),Adventure|Children's|Comedy
1797,Everest (1998),Documentary
1062,Sunchaser, The (1996),Drama
1439,Meet Wally Sparks (1997),Comedy
1697,Big Bang Theory, The (1994),Crime
831,Stonewall (1995),Drama
3300,Pitch Black (2000),Action|Sci-Fi
1379,Young Guns II (1990),Action|Comedy|Western
1010,Love Bug, The (1969),Children's|Comedy
1703,For Richer or Poorer (1997),Comedy
1887,Almost Heroes (1998),Adventure|Comedy
2085,101 Dalmatians (1961),Animation|Children's
3635,Spy Who Loved Me, The (1977),Action
2399,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy
444,Even Cowgirls Get the Blues (1993),Comedy|Romance
459,Getaway, The (1994),Action
608,Fargo (1996),Crime|Drama|Thriller
2331,Living Out Loud (1998),Comedy|Romance
3204,Boys from Brazil, The (1978),Thriller
987,Bliss (1997),Drama|Romance
3573,Carnosaur 2 (1995),Horror|Sci-Fi
2915,Risky Business (1983),Comedy
259,Kiss of Death (1995),Crime|Drama|Thriller
2415,Violets Are Blue... (1986),Drama|Romance
1144,Line King: Al Hirschfeld, The (1996),Documentary
3451,Guess Who's Coming to Dinner (1967),Comedy|Drama
2222,Champagne (1928),Comedy
2726,Killing, The (1956),Crime|Film-Noir
2149,House II: The Second Story (1987),Comedy|Horror
2448,Virus (1999),Horror|Sci-Fi
2748,Allan Quartermain and the Lost City of Gold (1987),Action|Adventure
763,Last of the High Kings, The (a.k.a. Summer Fling) (1996),Drama
33,Wings of Courage (1995),Adventure|Romance
98,Shopping (1994),Action|Thriller
2923,Citizen's Band (a.k.a. Handle with Care) (1977),Comedy
3059,British Intelligence (1940),Drama
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
3688,Porky's (1981),Comedy
3613,Things Change (1988),Comedy
1103,Rebel Without a Cause (1955),Drama
1496,Anna Karenina (1997),Drama|Romance
1645,Devil's Advocate, The (1997),Crime|Horror|Mystery|Thriller
3780,Rocketship X-M (1950),Sci-Fi
3066,Tora! Tora! Tora! (1970),War
247,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller
2494,Last Days, The (1998),Documentary
3808,Two Women (La Ciociara) (1961),Drama|War
413,Airheads (1994),Comedy
3197,Presidio, The (1988),Action
3947,Get Carter (1971),Thriller
3279,Knockout (1999),Action|Adventure
1925,Wings (1927),Drama|Romance|War
1373,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi
1091,Weekend at Bernie's (1989),Comedy
3126,End of the Affair, The (1955),Drama
652,301, 302 (1995),Mystery
3709,Sleepwalkers (1992),Horror
3551,Marathon Man (1976),Thriller
472,I'll Do Anything (1994),Comedy|Drama
1064,Aladdin and the King of Thieves (1996),Animation|Children's|Comedy
3772,Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),Horror
2029,Billy's Hollywood Screen Kiss (1997),Comedy|Romance
3837,Phantasm II (1988),Horror
174,Jury Duty (1995),Comedy
974,Algiers (1938),Drama|Romance
1917,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller
3055,Felicia's Journey (1999),Thriller
871,Lover's Knot (1996),Comedy
1662,Gang Related (1997),Crime
832,Ransom (1996),Drama|Thriller
2811,With Friends Like These... (1998),Comedy
791,Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995),Documentary
2452,Gate II: Trespassers, The (1990),Horror
2519,House on Haunted Hill (1958),Horror
882,Trigger Effect, The (1996),Drama|Thriller
3593,Battlefield Earth (2000),Action|Sci-Fi
2357,Central Station (Central do Brasil) (1998),Drama
324,Sum of Us, The (1994),Comedy
1192,Paris Is Burning (1990),Documentary
3412,Bear, The (1988),Adventure
2555,Baby Geniuses (1999),Comedy
1640,How to Be a Player (1997),Comedy
2130,Atlantic City (1980),Crime|Drama|Romance
2200,Under Capricorn (1949),Drama
822,Hedd Wyn (1992),Drama
2511,Long Goodbye, The (1973),Crime
2036,Blank Check (1994),Children's|Comedy
870,Gone Fishin' (1997),Comedy
2244,Allnighter, The (1987),Comedy|Romance
697,Feeling Minnesota (1996),Drama|Romance
917,Little Princess, The (1939),Children's|Drama
229,Death and the Maiden (1994),Drama|Thriller
3104,Midnight Run (1988),Action|Adventure|Comedy|Crime
2646,House of Dracula (1945),Horror
1625,Game, The (1997),Mystery|Thriller
2866,Buddy Holly Story, The (1978),Drama
2175,Déjà Vu (1997),Drama|Romance
1801,Man in the Iron Mask, The (1998),Action|Drama|Romance
2535,Earthquake (1974),Action
3880,Ballad of Ramblin' Jack, The (2000),Documentary
2213,Waltzes from Vienna (1933),Comedy|Musical
1784,As Good As It Gets (1997),Comedy|Drama
2603,Nô (1998),Drama
1579,For Ever Mozart (1996),Drama
3081,Sleepy Hollow (1999),Horror|Romance
1836,Last Days of Disco, The (1998),Drama
1106,Leopard Son, The (1996),Documentary
2648,Frankenstein (1931),Horror
2874,Pajama Game, The (1957),Comedy
3278,Gendernauts (1999),Documentary
621,My Favorite Season (1993),Drama
1741,Midaq Alley (Callejón de los milagros, El) (1995),Drama
827,Convent, The (Convento, O) (1995),Drama
3199,Pal Joey (1957),Comedy|Musical|Romance
202,Total Eclipse (1995),Drama|Romance
1151,Faust (1994),Animation|Comedy|Thriller
341,Double Happiness (1994),Drama
342,Muriel's Wedding (1994),Comedy|Romance
2630,Besieged (L' Assedio) (1998),Drama
431,Carlito's Way (1993),Crime|Drama
3889,Highlander: Endgame (2000),Action|Adventure|Fantasy
2117,Nineteen Eighty-Four (1984),Drama|Sci-Fi
773,Touki Bouki (Journey of the Hyena) (1973),Drama
2754,Deadtime Stories (1987),Horror
838,Emma (1996),Comedy|Drama|Romance
3191,Quarry, The (1998),Drama
1119,Drunks (1997),Drama
659,Purple Noon (1960),Crime|Thriller
518,Road to Wellville, The (1994),Comedy
84,Last Summer in the Hamptons (1995),Comedy|Drama
1585,Love Serenade (1996),Comedy
1990,Prom Night IV: Deliver Us From Evil (1992),Horror
1515,Volcano (1997),Drama|Thriller
2409,Rocky II (1979),Action|Drama
2787,Cat's Eye (1985),Horror
156,Blue in the Face (1995),Comedy
2642,Superman III (1983),Action|Adventure|Sci-Fi
2220,Manxman, The (1929),Drama
139,Target (1995),Action|Drama
1287,Ben-Hur (1959),Action|Adventure|Drama
1586,G.I. Jane (1997),Action|Drama|War
3311,Man from Laramie, The (1955),Western
3291,Trois (2000),Thriller
1135,Private Benjamin (1980),Comedy
3481,High Fidelity (2000),Comedy
3606,On the Town (1949),Musical
365,Little Buddha (1993),Drama
3157,Stuart Little (1999),Children's|Comedy
814,Boy Called Hate, A (1995),Drama
721,Halfmoon (Paul Bowles - Halbmond) (1995),Drama
2004,Gremlins 2: The New Batch (1990),Comedy|Horror
2412,Rocky V (1990),Action|Drama
584,I Don't Want to Talk About It (De eso no se habla) (1993),Drama
285,Beyond Bedlam (1993),Drama|Horror
241,Fluke (1995),Children's|Drama
676,They Bite (1996),Drama
6,Heat (1995),Action|Crime|Thriller
2456,Fly II, The (1989),Horror|Sci-Fi
109,Headless Body in Topless Bar (1995),Comedy
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
2467,Name of the Rose, The (1986),Mystery
1190,Tie Me Up! Tie Me Down! (1990),Drama
953,It's a Wonderful Life (1946),Drama
68,French Twist (Gazon maudit) (1995),Comedy|Romance
1156,Children Are Watching us, The (Bambini ci guardano, I) (1942),Drama
2810,Perfect Blue (1997),Animation|Mystery
1336,Body Parts (1991),Horror
2575,Dreamlife of Angels, The (La Vie rêvée des anges) (1998),Drama
1701,Deconstructing Harry (1997),Comedy|Drama
3305,Bluebeard (1944),Film-Noir|Horror
758,Jar, The (Khomreh) (1992),Drama
3296,To Sir with Love (1967),Drama
1171,Bob Roberts (1992),Comedy
1026,So Dear to My Heart (1949),Children's|Drama
1912,Out of Sight (1998),Action|Crime|Romance
1964,Klute (1971),Drama|Mystery
2979,Body Shots (1999),Drama
2902,Psycho II (1983),Horror|Thriller
3468,Hustler, The (1961),Drama
3388,Harry and the Hendersons (1987),Comedy
3490,Horror Express (1972),Horror
532,Serial Mom (1994),Comedy|Crime|Horror
3369,Any Number Can Win (Mélodie en sous-sol ) (1963),Crime
1427,Turbulence (1997),Thriller
30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama
1148,Wrong Trousers, The (1993),Animation|Comedy
2504,200 Cigarettes (1999),Comedy|Drama
3155,Anna and the King (1999),Drama|Romance
915,Sabrina (1954),Comedy|Romance
1296,Room with a View, A (1986),Drama|Romance
220,Castle Freak (1995),Horror
670,World of Apu, The (Apur Sansar) (1959),Drama
669,Aparajito (1956),Drama
834,Phat Beach (1996),Comedy
2855,Nightmares (1983),Horror
1943,Greatest Show on Earth, The (1952),Drama
1358,Sling Blade (1996),Drama|Thriller
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller
1005,D3: The Mighty Ducks (1996),Children's|Comedy
959,Of Human Bondage (1934),Drama
1008,Davy Crockett, King of the Wild Frontier (1955),Western
919,Wizard of Oz, The (1939),Adventure|Children's|Drama|Musical
3220,Night Tide (1961),Drama
511,Program, The (1993),Action|Drama
2064,Roger & Me (1989),Comedy|Documentary
3242,Santitos (1997),Comedy
1513,Romy and Michele's High School Reunion (1997),Comedy
1339,Bram Stoker's Dracula (1992),Horror|Romance
326,To Live (Huozhe) (1994),Drama
27,Now and Then (1995),Drama
2573,Tango (1998),Drama
2636,Mummy's Ghost, The (1944),Horror
3190,Supernova (2000),Adventure|Sci-Fi
769,Marlene Dietrich: Shadow and Light (1996),Documentary
2606,Idle Hands (1999),Comedy|Horror
3265,Hard-Boiled (Lashou shentan) (1992),Action|Crime
3694,Toxic Avenger, Part II, The (1989),Comedy|Horror
3779,Project Moon Base (1953),Sci-Fi
2867,Fright Night (1985),Comedy|Horror
3353,Closer You Get, The (2000),Comedy|Romance
2260,Wisdom (1986),Action|Crime
2308,Detroit 9000 (1973),Action|Crime
1388,Jaws 2 (1978),Action|Horror
3320,Mifune (Mifunes sidste sang) (1999),Comedy|Romance
2435,Hurlyburly (1998),Drama
2783,Tomb of Ligeia, The (1965),Horror
1297,Real Genius (1985),Comedy
3609,Regret to Inform (1998),Documentary
506,Orlando (1993),Drama
2653,Son of Dracula (1943),Horror
2527,Westworld (1973),Action|Sci-Fi|Thriller|Western
726,Last Dance (1996),Drama
1357,Shine (1996),Drama|Romance
1869,Black Dog (1998),Action|Thriller
3146,Deuce Bigalow: Male Gigolo (1999),Comedy
3130,Bonfire of the Vanities (1990),Comedy
2959,Fight Club (1999),Drama
2168,Dance with Me (1998),Drama|Romance
2294,Antz (1998),Animation|Children's
1383,Adrenalin: Fear the Rush (1996),Action|Sci-Fi
3644,Dark Command (1940),Western
1702,Flubber (1997),Children's|Comedy|Fantasy
3144,Glass Bottom Boat, The (1966),Comedy|Romance
2583,Cookie's Fortune (1999),Mystery
24,Powder (1995),Drama|Sci-Fi
3478,Bamba, La (1987),Drama
3721,Trixie (1999),Comedy
3168,Easy Rider (1969),Adventure|Drama
3839,Phantasm IV: Oblivion (1998),Horror
288,Natural Born Killers (1994),Action|Thriller
727,War Stories (1995),Documentary
43,Restoration (1995),Drama
3506,North Dallas Forty (1979),Comedy|Drama
3656,Lured (1947),Crime
2354,Rugrats Movie, The (1998),Animation|Children's|Comedy
3508,Outlaw Josey Wales, The (1976),Western
1318,Blue Juice (1995),Comedy|Drama
3746,Butterfly (La Lengua de las Mariposas) (2000),Drama|War
961,Little Lord Fauntleroy (1936),Drama
2507,Breakfast of Champions (1999),Comedy
3074,Jeremiah Johnson (1972),Western
1061,Sleepers (1996),Crime|Drama
3149,Diamonds (1999),Mystery
847,Big Squeeze, The (1996),Comedy|Drama
1197,Princess Bride, The (1987),Action|Adventure|Comedy|Romance
3348,Night Visitor, The (1970),Crime|Thriller
3939,Slumber Party Massacre II, The (1987),Horror
2716,Ghostbusters (1984),Comedy|Horror
1853,Alan Smithee Film: Burn Hollywood Burn, An (1997),Comedy
2489,Spanish Fly (1998),Drama
3241,Cup, The (Phörpa) (1999),Comedy
937,Love in the Afternoon (1957),Comedy|Romance
1704,Good Will Hunting (1997),Drama
460,Getting Even with Dad (1994),Comedy
316,Stargate (1994),Action|Adventure|Sci-Fi
537,Sirens (1994),Comedy|Drama
3948,Meet the Parents (2000),Comedy
2303,Nashville (1975),Drama|Musical
3526,Parenthood (1989),Comedy|Drama
977,Moonlight Murder (1936),Mystery
1067,Damsel in Distress, A (1937),Comedy|Musical|Romance
2223,Farmer's Wife, The (1928),Comedy
3847,Ilsa, She Wolf of the SS (1974),Horror
369,Mrs. Parker and the Vicious Circle (1994),Drama
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama
80,White Balloon, The (Badkonake Sefid ) (1995),Drama
2153,Avengers, The (1998),Action|Adventure
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy
195,Something to Talk About (1995),Comedy|Drama|Romance
2741,No Mercy (1986),Action|Thriller
3672,Benji (1974),Adventure|Children's
3496,Madame Sousatzka (1988),Drama
1213,GoodFellas (1990),Crime|Drama
2545,Relax... It's Just Sex (1998),Comedy
1107,Loser (1991),Comedy
3920,Faraway, So Close (In Weiter Ferne, So Nah!) (1993),Drama|Fantasy
517,Rising Sun (1993),Action|Drama|Mystery
2480,Dry Cleaning (Nettoyage à sec) (1997),Drama
395,Desert Winds (1995),Drama
2936,Sullivan's Travels (1942),Comedy
1142,Get Over It (1996),Drama
1384,Substance of Fire, The (1996),Drama
2050,Herbie Goes Bananas (1980),Adventure|Children's|Comedy
920,Gone with the Wind (1939),Drama|Romance|War
3378,Ogre, The (Der Unhold) (1996),Drama
3700,Brother from Another Planet, The (1984),Drama|Sci-Fi
1631,Assignment, The (1997),Thriller
3129,Sweet and Lowdown (1999),Comedy|Drama
2035,Blackbeard's Ghost (1968),Children's|Comedy
617,Flower of My Secret, The (La Flor de Mi Secreto) (1995),Drama
913,Maltese Falcon, The (1941),Film-Noir|Mystery
2880,Operation Condor 2 (Longxiong hudi) (1990),Action|Adventure|Comedy
103,Unforgettable (1996),Thriller
3840,Pumpkinhead (1988),Horror
3404,Titanic (1953),Action|Drama
1791,Twilight (1998),Crime|Drama
2281,Monument Ave. (1998),Crime
2277,Somewhere in the City (1997),Drama
354,Cobb (1994),Drama
2101,Squanto: A Warrior's Tale (1994),Adventure|Drama
3883,Catfish in Black Bean Sauce (2000),Comedy|Drama
3863,Cell, The (2000),Sci-Fi|Thriller
2233,Digging to China (1998),Drama
926,All About Eve (1950),Drama
310,Rent-a-Kid (1995),Comedy
2547,Harvest (1998),Drama
3744,Shaft (2000),Action|Crime
1733,Afterglow (1997),Drama|Romance
577,Andre (1994),Adventure|Children's
1311,Santa with Muscles (1996),Comedy
1864,Sour Grapes (1998),Comedy
2391,Simple Plan, A (1998),Crime|Thriller
1711,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery
1845,Zero Effect (1998),Comedy|Thriller
2640,Superman (1978),Action|Adventure|Sci-Fi
2557,I Stand Alone (Seul contre tous) (1998),Drama
2990,Licence to Kill (1989),Action
3480,Lucas (1986),Drama
2546,Deep End of the Ocean, The (1999),Drama
3652,City of the Living Dead (Paura nella città dei morti viventi) (1980),Horror
1299,Killing Fields, The (1984),Drama|War
2497,Message in a Bottle (1999),Romance
3361,Bull Durham (1988),Comedy
335,Underneath, The (1995),Mystery|Thriller
462,Good Man in Africa, A (1994),Action|Adventure
1759,Four Days in September (1997),Drama
1679,Chairman of the Board (1998),Comedy
1516,Children of the Revolution (1996),Comedy
1017,Swiss Family Robinson (1960),Adventure|Children's
1084,Bonnie and Clyde (1967),Crime|Drama
115,Happiness Is in the Field (1995),Comedy
545,Harlem (1993),Drama
1455,Hotel de Love (1996),Comedy|Romance
2551,Dead Ringers (1988),Drama|Thriller
2510,Just the Ticket (1999),Comedy|Romance
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir
1021,Angels in the Outfield (1994),Children's|Comedy
594,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical
3011,They Shoot Horses, Don't They? (1969),Drama
1226,Quiet Man, The (1952),Comedy|Romance
2369,Desperately Seeking Susan (1985),Comedy|Romance
1376,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi
2997,Being John Malkovich (1999),Comedy
2542,Lock, Stock & Two Smoking Barrels (1998),Comedy|Crime|Thriller
347,Bitter Moon (1992),Drama
3495,Roadside Prophets (1992),Comedy|Drama
2515,Children of the Corn II: The Final Sacrifice (1993),Horror
3390,Shanghai Surprise (1986),Adventure
1844,Live Flesh (1997),Drama
1789,Sadness of Sex, The (1995),Drama
2616,Dick Tracy (1990),Action|Crime
3235,Where the Buffalo Roam (1980),Comedy
2359,Waking Ned Devine (1998),Comedy
1104,Streetcar Named Desire, A (1951),Drama
3397,Great Muppet Caper, The (1981),Children's|Comedy
2747,Little Shop of Horrors, The (1960),Comedy|Horror
1573,Face/Off (1997),Action|Sci-Fi|Thriller
2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi
1232,Stalker (1979),Mystery|Sci-Fi
2705,Late August, Early September (Fin août, début septembre) (1998),Drama
2123,All Dogs Go to Heaven (1989),Animation|Children's
3520,How to Stuff a Wild Bikini (1965),Comedy
2442,Hilary and Jackie (1998),Drama
3633,On Her Majesty's Secret Service (1969),Action
1920,Small Soldiers (1998),Animation|Children's|Fantasy|War
2815,Iron Eagle (1986),Action|War
356,Forrest Gump (1994),Comedy|Romance|War
2386,Jerry Springer: Ringmaster (1998),Drama
538,Six Degrees of Separation (1993),Drama
2888,Drive Me Crazy (1999),Comedy|Romance
3560,Phantom Love (Ai No Borei) (1978),Drama
3683,Blood Simple (1984),Drama|Film-Noir
565,Cronos (1992),Horror
1266,Unforgiven (1992),Western
2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller
261,Little Women (1994),Drama
104,Happy Gilmore (1996),Comedy
191,Scarlet Letter, The (1995),Drama
1163,Mina Tannenbaum (1994),Drama
3665,Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller
402,Open Season (1996),Comedy
3252,Scent of a Woman (1992),Drama
425,Blue Sky (1994),Drama|Romance
3359,Breaking Away (1979),Drama
1363,Preacher's Wife, The (1996),Drama
111,Taxi Driver (1976),Drama|Thriller
1544,Lost World: Jurassic Park, The (1997),Action|Adventure|Sci-Fi|Thriller
1743,Arguing the World (1996),Documentary
2703,Broken Vessels (1998),Drama
2619,Mascara (1999),Drama
222,Circle of Friends (1995),Drama|Romance
2279,Urban Legend (1998),Horror|Thriller
1434,Stranger, The (1994),Action
3823,Wonderland (1999),Drama
3923,Return of the Fly (1959),Horror|Sci-Fi
1950,In the Heat of the Night (1967),Drama|Mystery
2285,If.... (1968),Drama
107,Muppet Treasure Island (1996),Adventure|Children's|Comedy|Musical
1187,Passion Fish (1992),Drama
3207,Snows of Kilimanjaro, The (1952),Adventure
1959,Out of Africa (1985),Drama|Romance
3395,Nadine (1987),Comedy
756,Carmen Miranda: Bananas Is My Business (1994),Documentary
176,Living in Oblivion (1995),Comedy
363,Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993),Documentary
360,I Love Trouble (1994),Action|Comedy
245,Glass Shield, The (1994),Crime|Drama
842,Tales from the Crypt Presents: Bordello of Blood (1996),Horror
2498,My Favorite Martian (1999),Comedy|Sci-Fi
337,What's Eating Gilbert Grape (1993),Drama
