4278,F,45,7,09094
5510,M,18,4,191004
3967,F,18,2,13603
2295,M,45,11,72316
27,M,25,11,19130
5607,M,18,4,11209
1765,M,18,4,13655
3541,M,25,3,02494
396,M,25,1,56187
5254,M,18,4,32606
2843,F,25,4,78705
1079,M,25,7,98115
4568,F,25,4,90034
2097,M,18,5,48504
2106,F,18,20,495321
3461,M,35,0,95409
5102,M,25,12,90240
4751,M,50,15,02474
4304,M,18,0,46250
1294,F,50,20,11217
565,M,25,16,45242
1260,M,25,17,28262
1953,F,25,2,94566
3561,M,35,14,63304
2136,M,35,18,13027
3321,M,35,1,95380
2243,M,45,2,86701
3767,M,25,0,94305
4141,M,35,17,95014
1604,M,25,11,50111
4466,M,35,11,10022
5147,M,18,0,48314
5021,M,50,6,90504
3686,M,25,7,48070
300,M,25,7,78664
3814,M,25,15,98102
5166,M,50,6,42420
3072,M,50,1,55126
2391,M,50,18,13126
693,M,35,12,98103
2013,M,45,0,60543
2259,F,56,16,70503
2125,M,35,3,46033
3671,M,25,4,98102
2895,M,25,11,07039
5663,F,35,20,75093
3944,F,35,16,80401
287,M,50,13,94706
3823,M,56,7,93711
3092,M,35,15,98108
933,M,45,1,49419
4011,M,25,17,85210
1241,M,1,10,11803
4334,M,25,1,70458
6035,F,25,1,78734
1441,M,35,16,54729
5600,F,45,0,12833-2000
3904,M,1,10,48445
5690,M,18,4,78666
3798,M,25,7,48326
5884,M,18,4,20057
1595,M,35,1,92683-1892
1842,M,18,4,53190
4056,M,1,10,28270
5082,M,35,1,23185
5503,F,25,9,55409
870,F,25,1,02144
5012,M,50,15,48103
1479,F,50,2,94501
3612,M,25,14,29609
2163,M,18,0,87122
6029,F,25,1,23185
4773,M,45,1,22314
3421,M,45,7,94501
3318,M,56,13,30047
746,F,18,19,95019
3339,M,25,17,44118
2861,M,25,15,06510
5153,M,25,7,60046
5409,M,45,1,60091
5959,F,18,4,14850
3748,M,18,4,02026
1335,M,35,0,14228
5982,M,35,1,56082
3075,F,25,11,06107
337,M,18,19,80205
2884,F,50,3,53222
3573,M,1,10,48867
3807,F,35,19,32095
3538,M,35,0,40504
3370,M,18,4,92833
3701,M,35,1,92614
2153,M,18,16,97405
2164,M,35,0,95826
4178,F,50,16,08033
4332,F,25,3,60606
3141,M,25,14,81679
2916,M,45,2,98011
807,M,18,4,89015
1334,M,50,7,10805
3221,M,25,0,19106
3972,F,25,6,23229
1131,M,56,13,12570
2743,M,25,14,72601
3295,M,18,18,92123
3710,M,1,10,02818
1012,F,35,1,30004
3759,M,35,6,54751
723,M,25,12,98027
1645,F,18,9,62225
6039,F,45,0,01060
1562,M,18,20,43611
415,F,35,0,55406
2237,F,35,6,14905
2806,M,1,10,15208
2002,F,56,13,02136-1522
701,F,18,4,01002
1946,M,25,14,94110
22,M,18,15,53706
2093,M,18,0,48322
5711,M,25,7,47714
4767,F,35,9,03769
2620,M,18,4,47306
5937,M,25,12,60622
3405,M,35,14,92084
4590,F,18,20,55104
5635,F,35,9,06854
1004,M,25,3,95136
2023,M,18,4,56001
2235,M,1,10,46324
5538,M,45,12,55102
2999,M,25,7,33813
518,F,35,12,75240
866,M,1,10,08820
4151,M,45,20,43201
2501,M,25,15,37923
2035,F,18,0,45212
1306,M,25,3,64068
4719,F,35,9,02816
2995,M,25,15,97333
240,M,50,17,55113
914,F,35,9,30338
463,M,25,7,55105
625,F,35,12,44106
3868,M,18,12,73112
4943,F,50,0,55401
5803,M,1,10,01597
149,M,25,1,29205
3619,M,50,16,97116
2716,F,50,4,96825
1230,M,25,11,95125
1060,M,18,10,11235
3692,M,35,17,89147
4665,M,35,2,03431
5364,F,25,3,55408
3283,M,35,16,66208
468,F,1,10,55082
2612,F,45,3,94560
454,M,25,20,55092
1786,M,45,1,85721
488,M,25,12,55107
5840,F,1,0,44260
4077,F,35,2,22030
184,F,25,0,19001
426,M,18,4,55455
1864,M,35,7,94306
636,M,18,20,92055
5085,M,56,17,75225
268,F,18,12,29708
3617,M,35,7,49034
4690,F,1,10,79605
3618,M,56,17,22657
5427,M,35,19,11201
4919,M,18,0,84058
4835,M,25,20,14450
5243,M,1,10,54220
1568,F,1,10,94086
3928,M,25,0,55812
5631,M,35,12,01944
3181,M,25,12,07436
32,F,25,0,19355
377,M,25,17,55418
1805,M,18,4,22401
2387,M,25,17,32224
2376,M,25,1,13210
3196,F,18,4,45219
3566,M,45,0,53818
898,M,25,7,77005
3782,F,25,0,94602
5133,M,18,11,10028
2745,F,35,1,30345
2108,M,1,10,60462
143,M,18,3,64043
5414,M,1,10,07652
4231,F,50,18,20706
2014,M,18,4,53233
3641,M,25,0,92008
597,M,35,12,80206
1533,M,45,1,71711
1113,M,18,4,97215
388,F,25,0,10021
3025,F,35,0,90004
5706,M,18,17,08550
679,M,35,16,29681
4446,M,18,18,60435
4317,F,35,14,60202
768,M,25,12,17067
2748,M,25,4,85719
4209,M,56,0,37363
507,F,25,0,55405
4583,M,50,1,48371
1459,F,25,0,80027
2750,F,25,15,91360
5437,M,25,11,55426
4527,M,18,0,38111
1235,F,25,7,94043
1697,F,18,4,98052
2303,M,50,17,08055
333,M,35,2,55410
2433,M,25,4,22903
588,F,25,11,23220
1280,M,1,10,97801
5922,M,56,3,94561
2213,F,25,0,60622
1500,M,25,17,98115
5286,M,45,16,97068
4553,F,35,16,48237
4176,M,45,7,19008
1706,M,25,20,19134
5152,F,25,4,44406
1020,M,18,20,93455
2328,M,56,7,13212
1018,M,18,4,95616
1234,M,18,4,91006
5945,F,35,2,35229
1776,M,25,0,45801
2683,M,35,7,60188
2060,M,1,1,48304
1677,M,18,14,97123
5457,M,18,12,55405
3029,M,18,4,92037
3008,M,18,4,94403
2578,M,50,7,94107
5107,F,45,0,08081
212,M,25,16,53714
4810,M,18,12,80526
5251,F,25,17,97330
4035,M,18,4,45251
5724,M,25,15,94102
3136,F,25,4,72801
2313,F,50,6,48103-4711
2989,M,35,12,97330
3776,F,25,4,50265
698,M,18,4,76401
1390,M,35,16,99352
913,M,25,0,20744-6223
2594,M,35,7,31047
4462,F,25,0,60156
1409,M,18,4,97215
36,M,25,3,94123
1434,F,1,10,495321
2020,M,25,7,45011
1433,F,18,14,49505
2632,M,56,0,43528
4415,M,18,0,02215
3519,F,25,14,11215
5064,M,18,4,43215
4917,M,45,0,27312
624,M,25,1,75207
2759,M,25,7,36102
2041,F,25,20,24015
1348,F,1,10,04240
4974,M,35,20,94131
2878,F,50,20,88005
4152,M,25,14,74114
5325,F,50,7,86001
2052,M,1,10,46033
1261,M,18,4,40205
15,M,25,7,22903
82,M,25,17,48380
1267,M,25,15,12203
3982,M,56,13,95929
2845,M,25,4,74074
5116,M,35,6,95521
3195,M,18,4,80228
1719,M,18,16,60523
1488,M,25,7,94538
758,M,35,7,19518
5873,M,18,12,10021
2114,M,18,18,21740
957,M,35,1,29706
4232,F,35,20,75287
5291,M,45,1,44406
739,M,35,12,55803
3322,F,18,4,68516
5753,M,18,17,78758
38,F,18,4,02215
5190,F,35,0,85024
3171,F,50,3,10128
3738,M,45,7,01904-1355
3186,M,50,1,92122
2030,M,25,4,77345
2210,M,45,17,88005-4313
3041,M,25,4,97333
3574,F,35,6,33314
5323,M,25,20,94122
1124,M,25,2,60156
5882,M,35,7,60510
2704,M,56,13,72764
5767,M,25,2,75287
1814,M,50,7,10014
2178,M,45,14,85251
35,M,45,1,02482
1940,M,25,12,95158
3048,M,18,2,02066
3718,M,50,17,07728
3697,M,25,15,68516
19,M,1,10,48073
1507,M,35,17,95476
2718,F,25,4,96817
2613,M,35,1,92120
5019,M,25,7,10025
1603,F,25,0,13326
3400,M,25,14,08742
4494,M,45,0,33460
5516,F,50,16,98257
2907,F,35,5,12345
562,M,35,20,48083
1451,M,35,20,90012
1425,M,1,10,08872
1336,F,50,20,95051
5223,M,56,10,11361
5646,M,18,4,96744
3338,M,45,16,08053
1194,F,25,1,95617
5764,F,50,12,77098
3137,M,25,11,11217
1373,F,25,1,55104
2051,M,35,7,93906
744,M,25,17,77007
3420,F,25,7,48105
4691,F,45,17,55419
2902,M,25,12,98007
2829,M,45,20,10013
4417,M,25,15,02135
4315,M,18,4,44266
803,M,18,4,67217
3396,M,25,12,15217
5949,M,18,17,47901
4391,F,18,4,43402
4739,M,25,3,32580
4352,M,18,4,11010
5677,M,25,1,13210
408,M,25,11,02143
1132,M,18,12,98225
3687,F,50,1,62221
4538,M,25,12,0956456
1866,M,25,7,94043
3624,M,25,12,60068
2010,M,18,4,81520
1196,F,18,14,22203
3083,F,50,0,97403
4331,M,35,6,45011
1668,M,35,2,95602
3626,M,25,17,75075
5636,M,25,7,98102
1073,F,25,6,72211
5886,M,25,20,02139
4648,M,18,4,73071
2955,M,35,14,92025
594,F,56,13,60076
1689,M,35,5,98465
1640,M,35,17,95610
3423,M,25,7,84088
1117,M,18,14,10017
3243,M,25,12,98117
2656,M,56,13,32837
4263,M,25,7,40205
1669,F,25,17,75006
944,M,35,0,91505
1398,F,56,16,94904
2398,M,25,0,98122
966,M,56,2,92262
3323,M,35,14,11784
5434,F,25,7,60618
5801,M,25,16,04103
5252,M,25,20,60622
3308,F,18,20,15701-1348
4185,M,25,14,90274
5319,M,18,17,94941
4489,M,18,4,78613
958,M,35,2,48116
5195,M,35,7,80304
4588,F,25,4,48042
917,M,50,6,92117
3535,M,45,18,77630
1473,M,25,14,06511
3557,M,18,5,48185
3071,M,25,1,02115
5157,M,35,1,74012
2059,M,35,0,44130
5471,M,18,7,10016
5815,M,25,20,90048
3001,M,18,4,94704
4579,F,18,4,63332
517,F,25,14,55408
4465,M,18,4,02148
4718,M,35,7,03885
776,F,25,3,92627
1554,F,35,12,17013
3585,M,35,20,60640
3273,M,35,7,11201
1216,M,25,2,90292
4853,M,25,7,55346
3410,M,35,1,20653
5068,M,35,7,19004
4720,M,25,2,90035
445,M,45,12,55117
1122,M,56,14,02632
848,M,25,15,94121
1211,M,18,4,10027
3695,M,25,2,98502
5932,M,18,14,90038
4762,F,25,14,94110
3427,M,25,14,78267
2491,M,35,7,22904
3884,M,18,4,78759
2012,M,25,4,49456
3478,M,25,7,10019
3014,M,35,7,06430
2388,M,56,5,06082
3369,M,45,18,14701
4008,M,18,1,92802
305,F,18,0,55414
4900,M,25,20,33626
3352,M,35,0,30533
2560,F,45,6,84318
2476,M,50,12,78703
876,M,25,4,43202
5540,M,35,1,19149
1089,M,35,6,37853
2576,M,18,17,97030
3106,M,25,0,33142
2283,M,35,18,44708
1860,M,56,16,94591
5104,M,35,20,19108
3636,M,25,0,06708
128,M,56,6,37922
4357,F,35,9,83616
2714,M,18,4,96815
1703,M,18,15,77047
6013,F,25,20,32301
567,M,35,20,52570-9634
5386,M,25,14,60045
1978,M,1,10,43357
2506,F,25,14,98225
350,M,45,20,08035
2685,M,45,7,02116
5970,M,35,11,55438
813,M,18,4,70002
1518,M,25,2,95831
4230,M,56,13,34235
452,M,50,17,55117
1293,M,25,5,60074
2788,M,56,1,90049
6018,M,35,1,48906
5582,M,45,1,50011
2286,M,35,17,82604
3235,M,18,4,87801
103,M,45,7,92104
3797,M,25,7,02420
757,M,25,12,97401
1788,M,45,2,19104
2566,M,35,17,94022
3969,M,56,7,12345
2646,M,45,17,18049
4073,M,25,6,70003
842,F,18,0,55102
3082,F,35,6,45459
1299,M,25,14,02038
5883,F,18,0,02138
6008,M,18,4,78705
3551,F,56,0,98374
2277,F,45,9,13035
3159,F,25,15,15213
4148,F,35,7,55021
118,M,35,17,22315
86,F,1,10,54467
1633,F,45,7,99701
3949,M,45,0,44266
2573,M,45,16,94536
2899,M,35,14,94133
5585,M,25,4,10016
2749,M,25,12,10025
438,M,18,11,53705
5804,F,35,7,94306
1355,F,45,20,04240
3086,M,18,12,98105
1024,F,35,1,74135
2382,M,50,13,59715
1460,F,18,4,95132
4694,M,56,7,40505
566,M,25,17,92122
4800,M,18,4,80521
4710,F,35,16,24450
4540,F,25,14,94301
1569,F,56,13,07701
2410,M,56,7,06071
1769,M,25,17,75240
2778,M,56,13,94025
4876,F,35,17,98201
865,M,35,1,91711
5010,M,45,15,63119
4846,F,25,2,90066
3147,M,25,14,49355
4110,F,45,7,41722
1176,M,56,1,44256
502,M,35,6,55126
5196,M,56,7,20814
3172,M,18,12,55408
1735,M,18,20,30605
1058,M,25,1,97321
5762,F,35,6,55125
4017,M,25,14,17972
1157,M,45,7,30253
5214,F,35,9,07452
4049,M,45,11,33133
5526,F,35,2,27514
246,F,18,4,60625
4984,M,35,0,55405
4576,F,25,7,48237
4182,M,25,18,80903
5063,F,1,10,22801
2593,M,56,16,95816
1487,M,35,7,07644
122,F,18,4,94305
2406,F,56,12,01520
2943,M,35,12,95864
2653,M,25,7,94109
2549,M,56,13,37938
5588,F,25,20,60640
3609,F,25,17,48239
2027,F,25,9,48021
3810,M,50,7,20016
5802,F,25,0,98105
5337,F,35,3,02725-1010
5150,M,25,3,98034
6038,F,56,1,14706
3161,M,25,7,55408
5486,M,25,0,17821
4586,M,25,4,01604
2945,F,35,17,89507
285,F,35,0,94109
501,M,25,2,55372
769,M,45,17,02421
724,M,50,13,90266
653,M,56,13,92660
2233,F,35,3,60187
5892,M,45,2,10920
3372,M,56,13,55118
5262,F,25,14,46220
4212,M,56,18,56716
5389,M,45,7,01905
2135,M,50,1,01778
516,F,56,14,55033
4896,M,35,6,84103
712,M,25,0,95136
3379,M,35,1,20037
1590,M,35,1,95003
3215,F,50,13,55447
5469,M,35,12,20171
2974,M,18,4,48105
5090,F,35,19,75069
3876,M,25,0,11235
3445,F,35,20,92009
4455,M,35,7,27511
4229,M,35,17,94010
3007,M,35,0,33174
4701,M,45,17,18036
3103,M,25,20,64112
283,M,25,0,10003
5384,F,25,3,94117
4052,M,25,2,43551
3677,F,25,12,06906
4654,M,35,20,94574
5444,F,18,4,55449
5155,M,25,16,33301
2559,M,18,10,53207
1654,F,45,0,94114
442,M,25,1,55105
1376,F,45,1,32750
882,M,18,2,01720
127,F,45,3,01770
2914,M,25,4,92614
2096,F,25,17,33990
1287,F,50,7,94611
1209,M,35,7,94127
136,M,18,2,21202
5741,M,50,13,60622
2523,M,25,17,49423
3467,M,25,14,55421
355,M,18,3,55107
5825,F,25,4,43201
4075,M,25,16,47901
4925,F,35,6,55401
2031,M,35,20,60640
719,M,1,0,75070
4662,F,18,4,84109
3987,F,18,4,01742
5545,F,35,16,98072
844,M,25,0,92121
1159,M,18,0,48314
152,M,18,4,48104
440,M,56,1,32940
1994,M,35,2,89012
861,M,25,7,37027
686,M,18,4,27514
3236,M,18,15,87111
2701,M,45,1,60115
4234,F,45,3,48130
5447,M,45,2,60626
4741,M,35,7,15203
4914,F,25,1,02453
937,M,25,15,60513
1678,F,18,17,97070
4267,M,35,7,02171
34,F,18,0,02135
3399,M,25,4,14623
5754,F,18,1,60640
2217,M,1,10,44906
4947,M,35,17,90035
3077,M,18,4,43202
1297,M,25,7,92109
2571,M,35,17,20151
3558,M,18,17,66044
3179,F,18,20,02125
3915,F,35,3,71111
3864,M,50,20,29630
2316,M,35,0,13207
2715,F,50,4,96822
4673,M,35,16,94705
332,M,50,1,55109
1039,F,35,1,02346
787,M,18,4,77802
2888,M,25,14,55438
4499,M,25,6,62702
977,M,25,2,80110
406,M,25,20,55105
2744,M,18,17,53818
3076,M,35,17,30024
2396,F,18,0,22102
4279,M,25,16,43215
3621,M,18,4,33023
4772,M,56,17,03801
5689,M,25,0,84119
4301,M,35,11,38135
1709,M,25,0,73147
5575,M,35,7,19808
5197,F,56,3,75001
1512,M,25,20,11102
4500,M,50,7,76054
5300,M,25,20,94111
2162,F,1,10,35810
4171,M,56,16,79705
5834,M,56,16,92106
1340,M,25,7,14302
4296,M,56,6,33030
642,F,35,1,78155
3028,M,1,10,12701
1091,M,18,5,345567
5192,M,25,7,80303
1680,M,25,20,95380
4082,M,25,20,79912
5771,M,25,7,95616
4513,M,56,0,61704
3736,M,35,1,44242
4244,M,35,17,48146
1662,M,25,12,94121
3908,M,25,0,10021
1394,F,25,3,94117
5283,M,18,2,63138
5393,M,35,7,10471
4476,M,45,1,50588
4775,M,25,17,23462
428,F,18,4,55455
2342,M,35,3,48107
1837,M,25,2,08817
2455,M,35,7,48197
2489,F,35,9,37843
4933,M,25,15,94040
2913,F,35,20,98119
3601,F,35,3,95405
5709,M,18,4,90024
2478,M,50,1,37922
5348,M,18,5,55414
1239,F,25,20,50111
2500,M,56,1,29672
2792,M,18,4,02452
5392,M,50,1,98112
3580,F,18,3,32219
5888,M,25,20,64114
3526,M,35,2,62263-3004
5909,M,18,20,91330
1207,M,50,0,43617
4969,M,18,19,94111
2610,M,45,7,48322
583,F,25,0,48067
4222,F,45,17,55976
2930,M,50,17,45420
2707,M,56,13,24060
3820,M,25,17,90804
5371,M,25,11,55408
841,F,50,14,92119
4471,M,25,6,94108
68,M,18,4,53706
2256,F,45,15,59840
106,F,35,11,79101
2308,F,45,16,48103
335,M,35,18,55434
5055,F,35,16,97330
2204,M,56,3,94941
4047,M,18,4,30606
5144,F,50,0,66762
5515,M,18,4,16101
4677,M,50,6,05055
5791,M,18,4,44074
4265,M,25,12,03060
2244,M,1,10,60565
3069,M,18,4,97470
3727,M,35,7,74401
1181,M,35,7,20716
657,F,50,13,34691
4320,M,25,5,89114
3185,M,18,7,55337
1667,M,50,16,98516
2691,M,18,4,06459
873,M,56,6,19027
4095,M,25,0,10013
248,M,18,17,72703
2564,F,35,20,43230
4192,M,35,17,77521
423,M,18,4,55455
3155,M,25,7,55112
991,F,25,9,48103
2273,M,25,6,23235
450,M,45,1,24523
1217,M,25,12,94118
317,M,35,7,38555
4184,M,50,7,32114
5099,M,18,0,02780
1570,M,18,17,75093
5388,F,18,4,10580
441,M,35,1,55127
2598,M,25,17,20866
5868,M,35,14,85331
1407,F,35,15,53704
4811,M,35,1,01773
4863,F,25,9,84037
6023,M,25,0,43213
2590,M,18,4,94044
5652,M,18,0,47901
411,F,45,1,43214
4312,M,25,18,78757
1160,M,18,14,07017
63,M,18,4,54902
273,M,18,4,55427
5014,M,45,0,92626
4409,M,25,14,65023
5270,M,25,12,87571
1222,M,35,0,52162
5441,M,50,7,95762
962,F,25,1,80020
735,M,25,14,04240
4612,F,18,4,94702
3691,M,25,7,21030
5547,F,18,4,10025
5106,F,35,1,19348
1784,M,18,20,18104
775,M,1,17,56258
4042,M,35,15,94002
3676,F,35,12,48109
3642,F,25,7,98188
6021,M,25,12,08876
182,M,18,4,03052
4862,M,25,0,94086
3233,M,50,2,60660
3458,M,45,0,02131
4670,M,35,5,91343
3892,M,25,20,91505
3198,M,25,12,94110
3929,M,25,5,80227
4678,M,35,2,90292
1268,M,50,2,10028
1807,M,18,17,20742
617,F,25,7,92117
2811,M,25,19,94122
4146,M,35,17,44301
2028,M,45,6,44131
1274,M,45,7,37343
3660,M,35,7,15137
608,M,18,4,18011
1926,F,1,0,95404
696,M,25,12,94114
658,F,25,0,10021
2058,F,56,1,06437
4803,F,25,16,45750
3412,M,25,18,85213
5662,M,1,10,07960
3091,F,25,0,19107
4706,M,25,14,68502
3696,M,35,7,19149
5611,F,35,7,04015
1522,M,35,20,10025
5253,F,56,13,02838
4818,F,25,17,91007
5506,F,18,14,60610
453,M,18,4,55102
1651,M,25,12,94520
4183,M,25,1,91730
5347,M,25,6,53705
2810,F,1,10,64093
5694,F,25,12,90640
2818,M,25,12,55106
3791,M,50,18,60516
1896,M,56,13,92115
2061,M,56,1,44107
487,F,35,17,55082
4980,M,25,1,55403
5398,M,56,17,71301
3737,M,25,14,37127
854,F,25,16,44092
780,M,25,17,91776
5766,M,56,14,96744
2587,M,35,7,55124
3425,M,18,20,48135
705,M,25,4,48065
345,M,25,12,94114
1298,M,35,6,33615
1606,F,35,3,55405
5259,M,25,6,94404
1525,F,25,16,94706
4631,M,18,4,94111
4608,F,25,0,02144
5134,M,25,17,95014
5589,F,25,0,04101
3518,F,18,7,11215
299,M,25,12,97370
4191,F,45,15,55446
519,F,35,14,55038
3089,M,45,16,93448
3403,M,35,5,48342
5174,M,45,1,45208
5137,M,18,18,65265
779,M,25,0,60156
4623,M,25,16,22207
5869,F,25,7,19103
3534,M,35,17,68506
5142,M,25,1,92101
5058,M,56,17,84121
183,F,45,1,55407
4046,M,45,17,53545
4936,F,18,4,63144
5355,M,56,0,78232
1629,M,18,4,10003
4812,M,18,14,25301
5862,F,25,9,76120
1099,M,25,17,77059
1361,F,25,0,97401
4641,M,25,7,20016
1456,M,25,2,98074
1587,F,25,3,30308
709,M,18,0,92647
2198,F,35,9,46815
659,F,25,0,28134
4083,M,56,14,92630
2192,F,25,0,27713
838,M,50,17,92661
2170,F,50,16,99114
1867,M,50,7,95008
3802,M,18,0,94520
1952,M,35,1,91030
227,M,35,20,90291
424,M,25,17,55112
3631,M,18,4,77005
5672,F,25,4,43212
3385,F,25,9,32212
3013,M,45,17,97124
5758,F,50,1,29642
2938,F,25,0,55345
5074,M,1,0,20132
727,M,35,11,94061
3788,F,18,0,94587
321,M,18,4,55128
4290,M,25,17,98661
417,F,25,0,50613
5092,M,56,14,18954
5056,M,45,1,16673
2049,F,50,0,13210
2099,F,18,0,48823
318,F,56,13,55104
2130,M,45,0,03060
465,M,18,19,94523
3288,M,25,14,94133
379,F,35,1,54822
667,M,25,18,98438
392,M,18,7,20037
1369,M,25,5,12308
4805,M,35,1,45750
2568,M,25,17,31311
5031,F,25,4,89431
2535,F,56,2,03431
4890,F,25,1,79928
2615,M,25,7,21029
3417,F,18,2,14616
5340,F,50,3,95032
4410,M,18,19,40475
270,M,50,14,55414
5282,F,18,4,63146
1449,M,35,20,17112
671,M,18,4,61761
5890,M,35,20,77008
3145,M,18,4,02138
5087,F,25,6,19102
3633,M,35,18,60441
5692,F,25,7,29615
4743,M,56,13,63122
4761,M,18,15,21042
5668,F,25,3,41030
4738,M,56,1,23608
478,M,50,16,55113
902,M,56,0,45432
5390,M,1,0,78130
1648,M,50,14,85202
344,M,35,14,75034
43,M,25,12,60614
2230,F,45,1,60302
2987,M,18,4,15213
3395,M,25,7,02134
5941,F,25,0,60640
5004,F,56,1,90402
3329,M,50,18,72601
2107,M,25,1,24060
1712,M,25,0,73003
4400,F,18,4,43402
2630,F,18,5,78704
4454,M,25,20,111225
5524,F,1,10,26505
2003,M,1,10,80014
3984,M,25,7,75089
3743,F,35,7,89128
541,F,18,4,5849574
6020,M,50,16,10023
5864,F,50,1,28043
5299,M,25,2,43202
3783,M,25,7,97267
5623,M,25,11,84109
5450,M,18,12,02143
4539,M,35,19,01054
5980,M,56,1,42503
1145,M,50,3,92103
4266,M,56,13,78681
731,M,45,3,55410
3084,M,25,16,01581
4217,M,18,4,18042
1650,M,25,19,94607
2372,F,45,7,01602
4256,F,1,2,78945
5806,F,50,1,08826
3052,M,35,12,10036
5721,M,45,11,90046
3761,M,25,17,27613
4962,M,25,6,55439
901,F,56,0,92027
5379,M,25,7,84095
5051,F,50,7,11771
668,F,25,3,22042
1135,M,50,13,98201
5887,F,35,20,61821
4386,M,25,5,74055
3184,F,25,18,21214
3507,M,25,0,02472
5737,M,45,15,93555
1676,M,18,4,91301
56,M,35,20,60440
3728,M,18,4,07030
1078,F,45,9,95661
2918,M,25,12,98112
1753,M,35,6,90803
2975,M,35,11,20879
3920,M,35,17,63126
2869,M,50,17,07650
4487,M,25,7,01850
1708,M,25,0,64106
4822,F,35,0,01545
500,F,18,2,55105
2450,M,45,16,01612
5047,M,45,6,23452
3903,M,25,0,02542
1097,M,18,17,92109
1338,M,25,0,94108
3131,F,25,2,90036
4168,F,45,6,37766
4624,M,25,12,84062
5687,F,1,0,55403
5045,M,35,0,43081
5877,M,18,12,02138
635,M,56,17,33785
2857,M,25,0,10469
5033,F,56,13,60506
5744,F,25,4,66044
4916,M,18,20,85054
3774,M,25,0,52556
4459,M,25,1,28027
5593,M,50,16,90210
3954,M,18,4,32601
5626,M,56,16,32043
1474,M,25,4,98115
716,M,18,4,98188
5381,M,25,14,10009
1466,M,18,4,29201
4713,M,25,17,90245
5731,F,25,11,10022
87,M,25,14,48360
3542,M,25,15,14803
2493,M,45,2,90631
5578,F,18,1,02109
4172,M,35,7,19901
2934,F,35,20,91324
4671,M,25,12,94043
2044,F,45,0,49408
1170,M,56,3,10023
5404,M,25,0,30068
1457,M,25,1,95472
2194,M,25,17,45233
3383,M,56,16,03070
1228,M,25,1,94720
3206,M,18,20,44089
5043,F,18,6,92145
2416,M,45,7,01531
3688,M,18,6,21202
5332,M,18,4,30332
2563,M,45,13,53132
2310,M,45,12,48130
5696,F,25,14,97367
3003,M,18,15,94606
2941,M,35,12,98033
5729,M,18,10,99016
5973,M,1,10,54701
1467,M,25,5,97007
1050,M,25,1,97302
5732,F,25,11,02111
3018,M,35,0,45242
837,M,56,7,08540
4911,F,25,0,55421
5458,F,18,2,98102
1059,F,25,0,97213
829,M,1,19,53711
3167,M,25,2,77056
3154,F,25,4,95616
2984,M,25,4,48105
2206,M,45,7,11201
254,M,35,17,49015
1002,M,50,11,07043
2733,M,45,17,94002
1444,F,25,4,91106
4423,M,18,4,52241
1553,F,25,15,64116
4574,M,25,4,60614
2784,M,50,20,20007
1103,F,45,7,60605
1961,F,50,3,91911
3506,M,18,12,80503
2209,M,35,7,10011
843,M,25,7,49321
2835,M,35,20,60622
5406,F,35,0,49504
5750,M,18,1,04101
2585,M,45,15,64081-8102
3591,M,35,6,96158
5958,M,45,14,94301
6011,M,35,15,80538
1962,F,18,1,60914
6010,M,35,0,79606
5660,M,25,2,78722
1841,M,18,0,95037
3367,M,50,16,10025
5205,M,25,1,02908
792,M,25,17,01002
794,M,50,20,10543
816,M,45,0,92108
4478,M,1,12,02138
1813,F,35,6,90035
4660,F,18,4,06074
64,M,18,1,53706
2979,M,35,2,45243
169,M,25,7,55439
3035,F,25,7,90230
1638,F,18,17,95405
1572,F,25,3,02155
1232,F,18,4,43235
4175,M,35,0,66204
2247,M,45,2,60613
1990,M,25,7,85257
3101,M,18,15,91101
644,M,25,20,93704
3906,M,50,17,54409
4375,F,25,5,40241
5617,M,25,14,48336
545,M,35,17,01890
2591,M,18,1,50310
303,M,25,7,20006
6006,F,1,0,01036
3401,M,35,7,76109
58,M,25,2,30303
2145,M,18,10,32750
5856,F,25,7,78232
5328,F,25,4,91740
5238,F,50,16,07462
3448,F,18,3,60640
4314,M,25,17,79925
4361,M,35,15,83616
5496,M,25,7,90069
5610,F,25,1,54880
3953,M,25,12,55117
3393,M,35,12,60563
4495,M,18,4,22906
2468,M,50,1,44240
4382,M,25,18,14620
1524,M,18,4,06459
4249,F,18,17,65203
4836,F,45,16,04074
1577,M,56,0,72227-5733
1660,F,25,2,94577
2690,M,25,7,24210
5485,M,25,4,08544
1282,M,50,1,98541
4181,F,25,7,33177
2430,M,25,4,22902
5368,F,25,17,20120
1421,F,1,10,53704
1768,M,45,16,75067
1215,M,35,17,23602
4344,M,25,1,44240
632,M,45,17,07649
3214,F,56,7,10019
1970,M,50,13,89052
2667,F,35,6,08043
3750,F,18,4,94116
5189,F,45,7,80304
3197,F,18,14,94110
2144,M,18,0,46517
3974,M,35,0,30741
2449,M,56,13,37922
205,M,35,12,97333
3986,M,25,7,33324
986,F,56,0,19004
3988,F,25,14,60647
1422,M,35,17,55934
3476,M,50,0,44126
493,M,50,7,55016
167,F,25,11,10022
804,M,25,20,90032
3846,M,35,0,33884
4225,F,25,3,48197
1529,M,18,4,97266
431,M,18,10,55303
3163,M,18,15,95616
3300,M,35,5,19119
2761,M,35,6,80917
1288,F,35,19,92867
5929,F,35,0,33607
1539,M,25,3,02359
5415,F,25,7,03862
2644,M,18,15,45215
2071,M,45,7,01605
5161,M,25,4,30052
4575,F,1,10,03608
3568,M,25,0,98503
3263,M,50,11,66048
